"risk_level","risk_score","review_priority","review_status","reviewer_name","review_date","item_id","category","source_file","generated","risk_reasons","stem","stem_zh","answer","rationale","rationale_zh","clinical_safety_notes","required_revision","approved_for_beta"
"medium","34","review before public release","pending","","","AUTO30_104","therapeutic_communication","question_bank_expansion_30.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","D","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO30_113","therapeutic_communication","question_bank_expansion_30.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","A","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO30_116","osce_transition","question_bank_expansion_30.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates patient identification in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現病人身份確認？","D","Two identifiers support safety before care.","兩項身份識別有助照護前安全。","","",""
"medium","34","review before public release","pending","","","AUTO30_122","therapeutic_communication","question_bank_expansion_30.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","B","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO30_125","osce_transition","question_bank_expansion_30.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates hand hygiene explanation in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現手部衛生解釋？","A","The explanation links the action to patient safety.","此解釋將行動與病人安全連結。","","",""
"medium","34","review before public release","pending","","","AUTO30_131","therapeutic_communication","question_bank_expansion_30.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","C","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO30_140","therapeutic_communication","question_bank_expansion_30.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","D","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO30_149","therapeutic_communication","question_bank_expansion_30.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","A","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_008","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","B","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_011","osce_transition","question_bank_expansion_50.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates patient identification in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現病人身份確認？","A","Two identifiers support safety before care.","兩項身份識別有助照護前安全。","","",""
"medium","34","review before public release","pending","","","AUTO50_017","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","C","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_020","osce_transition","question_bank_expansion_50.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates hand hygiene explanation in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現手部衛生解釋？","B","The explanation links the action to patient safety.","此解釋將行動與病人安全連結。","","",""
"medium","34","review before public release","pending","","","AUTO50_026","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","D","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_035","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","A","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_044","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","B","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_053","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","C","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_056","osce_transition","question_bank_expansion_50.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates patient identification in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現病人身份確認？","B","Two identifiers support safety before care.","兩項身份識別有助照護前安全。","","",""
"medium","34","review before public release","pending","","","AUTO50_062","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","D","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_065","osce_transition","question_bank_expansion_50.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates hand hygiene explanation in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現手部衛生解釋？","C","The explanation links the action to patient safety.","此解釋將行動與病人安全連結。","","",""
"medium","34","review before public release","pending","","","AUTO50_071","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","A","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_080","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","B","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_089","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","C","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_098","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","D","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_101","osce_transition","question_bank_expansion_50.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates patient identification in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現病人身份確認？","C","Two identifiers support safety before care.","兩項身份識別有助照護前安全。","","",""
"medium","34","review before public release","pending","","","AUTO50_107","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","A","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_110","osce_transition","question_bank_expansion_50.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates hand hygiene explanation in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現手部衛生解釋？","D","The explanation links the action to patient safety.","此解釋將行動與病人安全連結。","","",""
"medium","34","review before public release","pending","","","AUTO50_116","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","B","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_125","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","C","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_134","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","D","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_143","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","A","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_146","osce_transition","question_bank_expansion_50.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates patient identification in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現病人身份確認？","D","Two identifiers support safety before care.","兩項身份識別有助照護前安全。","","",""
"medium","34","review before public release","pending","","","AUTO50_152","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","B","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_155","osce_transition","question_bank_expansion_50.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates hand hygiene explanation in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現手部衛生解釋？","A","The explanation links the action to patient safety.","此解釋將行動與病人安全連結。","","",""
"medium","34","review before public release","pending","","","AUTO50_161","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","C","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_170","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","D","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_179","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","A","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_188","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","B","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_191","osce_transition","question_bank_expansion_50.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates patient identification in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現病人身份確認？","A","Two identifiers support safety before care.","兩項身份識別有助照護前安全。","","",""
"medium","34","review before public release","pending","","","AUTO50_197","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","C","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_200","osce_transition","question_bank_expansion_50.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates hand hygiene explanation in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現手部衛生解釋？","B","The explanation links the action to patient safety.","此解釋將行動與病人安全連結。","","",""
"medium","34","review before public release","pending","","","AUTO50_206","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","D","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_215","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","A","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_224","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","B","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_233","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""I feel ashamed that I need help."" Which response is most therapeutic?","病人說：「我覺得需要幫助很丟臉。」哪個回應最具治療性？","C","The response normalizes support and explores feelings.","此回應正常化支持並探索感受。","","",""
"medium","34","review before public release","pending","","","AUTO50_236","osce_transition","question_bank_expansion_50.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates patient identification in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現病人身份確認？","B","Two identifiers support safety before care.","兩項身份識別有助照護前安全。","","",""
"medium","34","review before public release","pending","","","AUTO50_242","therapeutic_communication","question_bank_expansion_50.json","yes","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; generated expansion item","A client says, ""No one listens to me."" Which response is most therapeutic?","病人說：「沒有人聽我說。」哪個回應最具治療性？","D","Acknowledging feeling and inviting expression is therapeutic.","承認感受並邀請表達具有治療性。","","",""
"medium","34","review before public release","pending","","","AUTO50_245","osce_transition","question_bank_expansion_50.json","yes","medium-risk category: osce_transition; scope/communication keywords: OSCE; generated expansion item","Which phrase best demonstrates hand hygiene explanation in an OSCE-style interaction?","在 OSCE 式互動中，哪句話最能展現手部衛生解釋？","C","The explanation links the action to patient safety.","此解釋將行動與病人安全連結。","","",""
"medium","32","review before public release","pending","","","MH004","therapeutic_communication","question_bank_expansion_30.json","no","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic, mania; manual core item","A client with mania is pacing and speaking rapidly. Which nursing approach is best?","躁症病人來回踱步、語速很快。最佳護理方式是？","B","A calm, low-stimulation environment and brief directions support safety and communication.","安靜低刺激環境與簡短指令有助於安全與溝通。","","",""
"medium","32","review before public release","pending","","","MH008","therapeutic_communication","question_bank_expansion_50.json","no","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic, panic; manual core item","A client with panic reports feeling unable to breathe. Which action is best?","恐慌病人表示覺得無法呼吸。哪項行動最佳？","A","Presence and calm simple communication support safety during panic.","陪伴與簡短平靜溝通有助於恐慌時的安全。","","",""
"medium","32","review before public release","pending","","","MIX005","mixed_review","question_bank_expansion_50.json","no","medium-risk category: mixed_review; scope/communication keywords: teach, teaching; manual core item","Which discharge statement after heart failure teaching requires further teaching?","心衰出院教學後哪句話表示需要進一步教學？","C","Stopping medication without provider guidance shows misunderstanding.","未經指示自行停藥表示理解錯誤。","","",""
"medium","32","review before public release","pending","","","OS004","osce_transition","question_bank_expansion_50.json","no","medium-risk category: osce_transition; scope/communication keywords: assessment, OSCE; manual core item","Which phrase best explains a pain assessment?","哪句話最能解釋疼痛評估？","B","The phrase is clear, patient-centered and clinically useful.","此句清楚、以病人為中心且具臨床用途。","","",""
"medium","32","review before public release","pending","","","OS005","osce_transition","question_bank_expansion_50.json","no","medium-risk category: osce_transition; scope/communication keywords: OSCE, escalation; manual core item","Which phrase best shows escalation using objective data?","哪句話最能用客觀資料做升級通報？","C","Objective vital-sign data makes escalation clearer and safer.","客觀生命徵象讓升級通報更清楚且安全。","","",""
"medium","28","review before public release","pending","","","MH002","therapeutic_communication","question_bank_beta_20.json","no","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; manual core item","A client with hallucinations says, 'The voices are telling me I am worthless.' Which response is best?","有幻聽的病人說：『那些聲音說我一文不值。』最佳回應是？","C","The response acknowledges the client's experience without arguing with the hallucination.","此回應承認病人的感受，但不與幻聽內容爭辯。","","",""
"medium","28","review before public release","pending","","","MH003","therapeutic_communication","question_bank_expansion_30.json","no","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; manual core item","A client is crying after receiving a serious diagnosis. Which response is most therapeutic?","病人收到嚴重診斷後哭泣。哪個回應最具治療性？","C","The response acknowledges emotion and offers presence without false reassurance or changing the subject.","此回應承認情緒並提供陪伴，沒有虛假安慰或轉移話題。","","",""
"medium","28","review before public release","pending","","","MH005","therapeutic_communication","question_bank_expansion_30.json","no","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; manual core item","A client says, 'No one understands how scared I am before surgery.' Which response is most therapeutic?","病人說：『沒有人理解我手術前有多害怕。』哪個回應最具治療性？","C","Open-ended exploration acknowledges fear and invites expression.","開放式探索承認恐懼並鼓勵表達。","","",""
"medium","28","review before public release","pending","","","MH006","therapeutic_communication","question_bank_expansion_50.json","no","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; manual core item","A client says, 'I am angry that no one listens.' Which response is best?","病人說：『我很生氣，沒有人聽我說。』最佳回應是？","B","The response acknowledges emotion and invites expression.","此回應承認情緒並邀請表達。","","",""
"medium","28","review before public release","pending","","","MH009","therapeutic_communication","question_bank_expansion_50.json","no","medium-risk category: therapeutic_communication; scope/communication keywords: therapeutic; manual core item","A client refuses medication and says, 'You are trying to poison me.' Which response is most therapeutic?","病人拒藥並說：『你們想毒害我。』哪個回應最具治療性？","B","The response does not argue with the belief and explores the client's concern.","此回應不與信念爭辯，並探索病人擔憂。","","",""
"medium","28","review before public release","pending","","","MIX006","mixed_review","question_bank_expansion_50.json","no","medium-risk category: mixed_review; scope/communication keywords: assessment; manual core item","Which client with chest discomfort requires immediate assessment?","胸部不適病人中哪位需要立即評估？","A","Chest pressure with diaphoresis and nausea may indicate acute coronary syndrome.","胸部壓迫感合併出汗和噁心可能提示急性冠脈綜合徵。","","",""
"medium","28","review before public release","pending","","","OS002","osce_transition","question_bank_expansion_30.json","no","medium-risk category: osce_transition; scope/communication keywords: OSCE; manual core item","Which sentence best demonstrates patient identification before a procedure?","哪句話最能展現操作前確認病人身份？","B","Using two identifiers such as full name and date of birth supports patient safety before procedures.","使用全名與出生日期等兩項身份識別有助於操作前病人安全。","","",""
"medium","28","review before public release","pending","","","OS003","osce_transition","question_bank_expansion_30.json","no","medium-risk category: osce_transition; scope/communication keywords: OSCE; manual core item","Which phrase is best when explaining hand hygiene to a patient?","向病人解釋手部衛生時，哪句話最合適？","B","The phrase is clear, respectful and links the action to infection risk reduction.","此句清楚、尊重，並把行動連到降低感染風險。","","",""
"low","18","spot-check","pending","","","AUTO30_009","english_wording","question_bank_expansion_30.json","yes","scope/communication keywords: teach, teaching; generated expansion item","In an NCLEX-style stem, the phrase ""further teaching"" most closely means:","在 NCLEX 式題幹中，「further teaching」最接近的意思是：","A","The command phrase ""further teaching"" directs what kind of answer the learner should select.","指令詞「further teaching」會決定考生應選哪一類答案。","","",""
"low","18","spot-check","pending","","","AUTO30_054","english_wording","question_bank_expansion_30.json","yes","scope/communication keywords: teach, teaching; generated expansion item","In an NCLEX-style stem, the phrase ""further teaching"" most closely means:","在 NCLEX 式題幹中，「further teaching」最接近的意思是：","B","The command phrase ""further teaching"" directs what kind of answer the learner should select.","指令詞「further teaching」會決定考生應選哪一類答案。","","",""
"low","18","spot-check","pending","","","AUTO30_099","english_wording","question_bank_expansion_30.json","yes","scope/communication keywords: teach, teaching; generated expansion item","In an NCLEX-style stem, the phrase ""further teaching"" most closely means:","在 NCLEX 式題幹中，「further teaching」最接近的意思是：","C","The command phrase ""further teaching"" directs what kind of answer the learner should select.","指令詞「further teaching」會決定考生應選哪一類答案。","","",""
"low","18","spot-check","pending","","","AUTO30_144","english_wording","question_bank_expansion_30.json","yes","scope/communication keywords: teach, teaching; generated expansion item","In an NCLEX-style stem, the phrase ""further teaching"" most closely means:","在 NCLEX 式題幹中，「further teaching」最接近的意思是：","D","The command phrase ""further teaching"" directs what kind of answer the learner should select.","指令詞「further teaching」會決定考生應選哪一類答案。","","",""
"low","18","spot-check","pending","","","AUTO50_039","english_wording","question_bank_expansion_50.json","yes","scope/communication keywords: teach, teaching; generated expansion item","In an NCLEX-style stem, the phrase ""further teaching"" most closely means:","在 NCLEX 式題幹中，「further teaching」最接近的意思是：","A","The command phrase ""further teaching"" directs what kind of answer the learner should select.","指令詞「further teaching」會決定考生應選哪一類答案。","","",""
"low","18","spot-check","pending","","","AUTO50_084","english_wording","question_bank_expansion_50.json","yes","scope/communication keywords: teach, teaching; generated expansion item","In an NCLEX-style stem, the phrase ""further teaching"" most closely means:","在 NCLEX 式題幹中，「further teaching」最接近的意思是：","B","The command phrase ""further teaching"" directs what kind of answer the learner should select.","指令詞「further teaching」會決定考生應選哪一類答案。","","",""
"low","18","spot-check","pending","","","AUTO50_129","english_wording","question_bank_expansion_50.json","yes","scope/communication keywords: teach, teaching; generated expansion item","In an NCLEX-style stem, the phrase ""further teaching"" most closely means:","在 NCLEX 式題幹中，「further teaching」最接近的意思是：","C","The command phrase ""further teaching"" directs what kind of answer the learner should select.","指令詞「further teaching」會決定考生應選哪一類答案。","","",""
"low","18","spot-check","pending","","","AUTO50_174","english_wording","question_bank_expansion_50.json","yes","scope/communication keywords: teach, teaching; generated expansion item","In an NCLEX-style stem, the phrase ""further teaching"" most closely means:","在 NCLEX 式題幹中，「further teaching」最接近的意思是：","D","The command phrase ""further teaching"" directs what kind of answer the learner should select.","指令詞「further teaching」會決定考生應選哪一類答案。","","",""
"low","18","spot-check","pending","","","AUTO50_219","english_wording","question_bank_expansion_50.json","yes","scope/communication keywords: teach, teaching; generated expansion item","In an NCLEX-style stem, the phrase ""further teaching"" most closely means:","在 NCLEX 式題幹中，「further teaching」最接近的意思是：","A","The command phrase ""further teaching"" directs what kind of answer the learner should select.","指令詞「further teaching」會決定考生應選哪一類答案。","","",""
"low","14","spot-check","pending","","","AUTO30_045","english_wording","question_bank_expansion_30.json","yes","scope/communication keywords: therapeutic; generated expansion item","In an NCLEX-style stem, the phrase ""best response"" most closely means:","在 NCLEX 式題幹中，「best response」最接近的意思是：","A","The command phrase ""best response"" directs what kind of answer the learner should select.","指令詞「best response」會決定考生應選哪一類答案。","","",""
"low","14","spot-check","pending","","","AUTO30_090","english_wording","question_bank_expansion_30.json","yes","scope/communication keywords: therapeutic; generated expansion item","In an NCLEX-style stem, the phrase ""best response"" most closely means:","在 NCLEX 式題幹中，「best response」最接近的意思是：","B","The command phrase ""best response"" directs what kind of answer the learner should select.","指令詞「best response」會決定考生應選哪一類答案。","","",""
"low","14","spot-check","pending","","","AUTO30_135","english_wording","question_bank_expansion_30.json","yes","scope/communication keywords: therapeutic; generated expansion item","In an NCLEX-style stem, the phrase ""best response"" most closely means:","在 NCLEX 式題幹中，「best response」最接近的意思是：","C","The command phrase ""best response"" directs what kind of answer the learner should select.","指令詞「best response」會決定考生應選哪一類答案。","","",""
"low","14","spot-check","pending","","","AUTO50_030","english_wording","question_bank_expansion_50.json","yes","scope/communication keywords: therapeutic; generated expansion item","In an NCLEX-style stem, the phrase ""best response"" most closely means:","在 NCLEX 式題幹中，「best response」最接近的意思是：","D","The command phrase ""best response"" directs what kind of answer the learner should select.","指令詞「best response」會決定考生應選哪一類答案。","","",""
"low","14","spot-check","pending","","","AUTO50_075","english_wording","question_bank_expansion_50.json","yes","scope/communication keywords: therapeutic; generated expansion item","In an NCLEX-style stem, the phrase ""best response"" most closely means:","在 NCLEX 式題幹中，「best response」最接近的意思是：","A","The command phrase ""best response"" directs what kind of answer the learner should select.","指令詞「best response」會決定考生應選哪一類答案。","","",""
"low","14","spot-check","pending","","","AUTO50_120","english_wording","question_bank_expansion_50.json","yes","scope/communication keywords: therapeutic; generated expansion item","In an NCLEX-style stem, the phrase ""best response"" most closely means:","在 NCLEX 式題幹中，「best response」最接近的意思是：","B","The command phrase ""best response"" directs what kind of answer the learner should select.","指令詞「best response」會決定考生應選哪一類答案。","","",""
"low","14","spot-check","pending","","","AUTO50_165","english_wording","question_bank_expansion_50.json","yes","scope/communication keywords: therapeutic; generated expansion item","In an NCLEX-style stem, the phrase ""best response"" most closely means:","在 NCLEX 式題幹中，「best response」最接近的意思是：","C","The command phrase ""best response"" directs what kind of answer the learner should select.","指令詞「best response」會決定考生應選哪一類答案。","","",""
